번호,종목코드,종목명,시장구분,사업연도,결산월,업종,업종별 배당률,주식배당,현금배당_액면가,현금배당_주당배당금,현금배당_시가배당률,현금배당_배당성향,현금배당_기말주식수,현금배당_총배당금액
"1790","084440","유비온","KOSDAQ","2024","09","출판·매체복제","0.67",,"100",,,,"19712800",
"1791","032620","유비케어","KOSDAQ","2024","12","IT 서비스","0.72",,"500","30","0.85","-97.208","52197139","1522279260"
"1792","264450","유비쿼스","KOSDAQ","2024","12","전기·전자","0.51",,"500","170","2.1","11.917","14918383","2535863310"
"1793","078070","유비쿼스홀딩스","KOSDAQ","2024","12","금융","0.71",,"500","130","1.3","10.022","18150700","2146678820"
"1794","002920","유성기업","KOSPI","2024","12","운송장비·부품","2.7",,"500","40","2.11","-15.069","25947500","1025900000"
"1795","024800","유성티엔에스","KOSDAQ","2024","12","운송·창고","1.42",,"500",,,,"37051812",
"1796","000700","유수홀딩스","KOSPI","2024","12","일반서비스","1.84",,"2500","350","6.6","28.803","26041812","9114634200"
"1797","054930","유신","KOSDAQ","2024","12","일반서비스","0.48",,"5000","900","3.7","11.055","3000000","2700000000"
"1798","069330","유아이디","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"14191091",
"1799","049520","유아이엘","KOSDAQ","2024","12","전기·전자","0.51",,"500","400","7.9","28.602","21784936","8523157600"
"1800","444920","유안타제11호스팩","KOSDAQ","2024","12","금융","0.71",,"100",,,,"5240000",
"1801","446150","유안타제12호스팩","KOSDAQ","2024","12","금융","0.71",,"100",,,,"4770000",
"1802","449020","유안타제13호스팩","KOSDAQ","2024","12","금융","0.71",,"100",,,,"9730000",
"1803","450940","유안타제14호스팩","KOSDAQ","2024","12","금융","0.71",,"100",,,,"4540000",
"1804","473050","유안타제15호스팩","KOSDAQ","2024","12","금융","0.71",,"100",,,,"7010000",
"1805","474490","유안타제16호스팩","KOSDAQ","2024","12","금융","0.71",,"100",,,,"5510000",
"1806","493790","유안타제17호스팩","KOSDAQ","2024","12","-",,,,,,,,
"1807","003470","유안타증권","KOSPI","2024","12","증권","3.56",,"5000","200","7.8","57.137","199596576","41738863100"
"1808","263770","유에스티","KOSDAQ","2024","12","금속","1.34",,"100","60","3.1","25.567","23700172","1410759540"
"1809","337840","유엑스엔","KONEX","2024","12","-",,,"500",,,,"3725041",
"1810","072130","유엔젤","KOSPI","2024","12","IT 서비스",,,"500","70","1.1","23.727","13195454","865315710"
"1811","000220","유유제약","KOSPI","2024","12","제약","0.21",,"1000","100","2.2","18.749","17032351","1929054100"
"1812","388720","유일로보틱스","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"11453434",
"1813","340930","유일에너테크","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"34204450",
"1814","023410","유진기업","KOSDAQ","2024","12","비금속","1.89",,"500","170","5.3","-11.565","77310863","11651598890"
"1815","056080","유진로봇","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"37512152",
"1816","468760","유진스팩10호","KOSDAQ","2024","12","금융","0.71",,"100",,,,"4240000",
"1817","488060","유진스팩11호","KOSDAQ","2024","12","금융","0.71",,"100",,,,"4720000",
"1818","001200","유진증권","KOSPI","2024","12","증권","3.56",,"5000","100","3.8","18.509","96866418","9183914500"
"1819","084370","유진테크","KOSDAQ","2024","12","기계·장비","0.68",,"500","230","0.5","7.819","22916042","5116623700"
"1820","240600","유진테크놀로지","KOSDAQ","2024","12","금속","1.34",,"500",,,,"6928151",
"1821","221800","유투바이오","KOSDAQ","2024","12","일반서비스","0.48",,"500",,,,"11287196",
"1822","179900","유티아이","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"16286895",
"1823","263050","유틸렉스","KOSDAQ","2024","12","제약","0.43",,"500",,,,"36834856",
"1824","000100","유한양행","KOSPI","2024","12","제약","0.21",,"1000","500","0.4","67.946","80209064","37481120900"
"1825","003460","유화증권","KOSPI","2024","12","증권","3.56",,"1000","160","7.01","55.403","56702415","9850147700"
"1826","191410","육일씨엔에쓰","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"11204255",
"1827","372170","윤성에프앤씨","KOSDAQ","2024","12","기계·장비","0.68",,"100","200","0.55","4.302","7979048","1595809600"
"1828","146060","율촌","KOSDAQ","2024","12","금속","1.34",,"100",,,,"24015595",
"1829","008730","율촌화학","KOSPI","2024","12","화학","1.64",,"500","250","1.2","-72.685","24800000","6200000000"
"1830","072770","율호","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"70238244",
"1831","008250","이건산업","KOSPI","2024","12","종이·목재","2.88",,"5000","100","1.9","-53.086","10952635","1022436400"
"1832","039020","이건홀딩스","KOSDAQ","2024","12","종이·목재","0.97",,"1000","50","1.2","-6.725","22584709","1082487800"
"1833","025820","이구산업","KOSPI","2024","12","금속","2.46",,"500","50","1.3","13.263","33442000","1672039450"
"1834","067920","이글루","KOSDAQ","2024","12","IT 서비스","0.72",,"500","180","3.4","30.204","10996119","1884738420"
"1835","044960","이글벳","KOSDAQ","2024","12","유통","0.93",,"500","60","1.2","19.878","12641883","736493820"
"1836","303530","이노뎁","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"7339299",
"1837","296640","이노룰스","KOSDAQ","2024","12","IT 서비스","0.72",,"500","250","3.9","41.139","5178252","1263788000"
"1838","302430","이노메트리","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"9833208",
"1839","279060","이노벡스","KONEX","2024","12","-",,,"100",,,,"9075076",
"1840","214320","이노션","KOSPI","2024","12","일반서비스","1.84",,"500","1175","6.4","40.475","40000000","47000000000"
"1841","462350","이노스페이스","KOSDAQ","2024","12","운송장비·부품","1.48",,"1000",,,,"9375694",
"1842","274400","이노시뮬레이션","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"7819826",
"1843","073490","이노와이어리스","KOSDAQ","2024","12","전기·전자","0.51",,"500","120","0.6","31.378","7603846","912461520"
"1844","215790","이노인스트루먼트","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"40283149",
"1845","344860","이노진","KOSDAQ","2024","12","화학","0.6",,"100","80","5.3","101.232","12030000","956640000"
"1846","088390","이녹스","KOSDAQ","2024","12","운송장비·부품","1.48",,"500",,,,"9385844",
"1847","272290","이녹스첨단소재","KOSDAQ","2024","12","전기·전자","0.51",,"500","350","1.7","9.403","20227658","6587486850"
"1848","053350","이니텍","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"19790916",
"1849","452400","이닉스","KOSDAQ","2024","12","운송장비·부품","1.48",,"500","200","2.05","178.12","9071428","1779418000"
"1850","264850","이랜시스","KOSDAQ","2024","12","전기·전자","0.51",,"100","50","1.1","30.386","30294612","1514730600"
"1851","054210","이랜텍","KOSDAQ","2024","12","전기·전자","0.51",,"500","80","1.59","646.876","25291210","2296410560"
"1852","009730","이렘","KOSDAQ","2024","12","금속","1.34",,"500",,,,"55631232",
"1853","065440","이루온","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"27275020",
"1854","139480","이마트","KOSPI","2024","12","유통","2.73",,"5000","2000","3.2","-9.343","27875819","53576706000"
"1855","424870","이뮨온시아","KOSDAQ","2024","12","-",,,,,,,,
"1856","115610","이미지스","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"16254535",
"1857","478110","이베스트스팩6호","KOSDAQ","2024","12","금융","0.71",,"100",,,,"5020000",
"1858","131400","이브이첨단소재","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"59589882",
"1859","208850","이비테크","KONEX","2024","12","-",,,"1000",,,,"2820250",
"1860","351330","이삭엔지니어링","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"8288520",
"1861","080010","이상네트웍스","KOSDAQ","2024","12","유통","0.93",,"500","130","2.48","7.34","9835071","1219459280"
"1862","379390","이성씨엔아이","KONEX","2024","12","-",,,"500",,,,"2841460",
"1863","457190","이수스페셜티케미컬","KOSPI","2024","12","화학","1.64",,"1000",,,,"30208280",
"1864","086890","이수앱지스","KOSDAQ","2024","12","제약","0.43",,"500",,,,"35902385",
"1865","007660","이수페타시스","KOSPI","2024","12","전기·전자","1.59",,"1000","150","0.4","12.814","63246419","9486962850"
"1866","005950","이수화학","KOSPI","2024","12","화학","1.64",,"5000",,,,"22722739",
"1867","015020","이스타코","KOSPI","2024","12","부동산",,,"500",,,,"42851600",
"1868","047560","이스트소프트","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"11607842",
"1869","900110","이스트아시아홀딩스","KOSDAQ","2024","12","금융","0.71",,"무액면",,,,"431932050",
"1870","239340","이스트에이드","KOSDAQ","2024","12","IT 서비스","0.72",,"100",,,,"26979634",
"1871","067010","이씨에스","KOSDAQ","2024","03","정보기기","1.22",,"500","100","2.7","44.546","12294000","1170211700"
"1872","093230","이아이디","KOSPI","2024","12","유통","2.73",,"200",,,,"254384360",
"1873","341310","이앤에치","KONEX","2024","12","-",,,"100",,,,"17293400",
"1874","456070","이엔셀","KOSDAQ","2024","12","제약","0.43",,"500",,,,"10698677",
"1875","102710","이엔에프테크놀로지","KOSDAQ","2024","12","화학","0.6",,"500","150","0.9","7.209","14287836","2143175400"
"1876","074610","이엔플러스","KOSPI","2024","12","기계·장비","1.55",,"500",,,,"73374729",
"1877","041520","이엘씨","KOSDAQ","2024","12","유통","0.93",,"500","330","6.5","-1445.835","12188730","3860379930"
"1878","063760","이엘피","KOSDAQ","2024","12","의료·정밀기기","0.46",,"500","50","2.43","-32.197","9325130","424998550"
"1879","123570","이엠넷","KOSDAQ","2024","12","일반서비스","0.48",,"500","60","2.56","21.671","22276078","1281187740"
"1880","083470","이엠앤아이","KOSDAQ","2024","12","화학","0.6",,"500",,,,"21340329",
"1881","095190","이엠코리아","KOSDAQ","2024","12","금속","1.34",,"500",,,,"45319772",
"1882","091120","이엠텍","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"17132936",
"1883","232530","이엠티","KONEX","2024","12","-",,,"500",,,,"25614304",
"1884","102460","이연제약","KOSPI","2024","12","제약","0.21",,"500",,,,"18586811",
"1885","039030","이오테크닉스","KOSDAQ","2024","12","기계·장비","0.68",,"500","500","0.37","14.181","12319550","6051076500"
"1886","294090","이오플로우","KOSDAQ","2024","12","의료·정밀기기","0.46",,"100",,,,"30435659",
"1887","088290","이원컴포텍","KOSDAQ","2024","12","운송장비·부품","1.48",,"500",,,,"31331669",
"1888","084680","이월드","KOSPI","2024","12","기타제조",,,"1000",,,,"141806193",
"1889","353810","이지바이오","KOSDAQ","2024","12","음식료·담배","1.95",,"100","200","4.55","33.241","34191720","6616384000"
"1890","099750","이지케어텍","KOSDAQ","2024","03","소프트웨어","0.58",,"500",,,,"6834776",
"1891","377330","이지트로닉스","KOSDAQ","2024","12","전기·전자","0.51",,"500","150","3.3","-34.111","8139954","1186368000"
"1892","035810","이지홀딩스","KOSDAQ","2024","12","음식료·담배","1.95",,"500","250","8.4","45.957","65145845","16129046250"
"1893","092130","이크레더블","KOSDAQ","2024","12","IT 서비스","0.72",,"500","1590","11.8","148.283","12043600","19149324000"
"1894","096040","이트론","KOSDAQ","2024","12","유통","0.93",,"200",,,,"906131295",
"1895","134060","이퓨쳐","KOSDAQ","2024","12","오락·문화","0.7",,"500","250","6.1","39.564","4769250","945194250"
"1896","001840","이화공영","KOSDAQ","2024","12","건설","1.82",,"500",,,,"19805760",
"1897","000760","이화산업","KOSPI","2024","12","유통","2.73",,"5000",,,,"2800000",
"1898","024810","이화전기","KOSDAQ","2024","12","전기·전자","0.51",,"200",,,,"218948640",
"1899","014990","인디에프","KOSPI","2024","12","섬유·의류","2.68",,"500",,,,"75112995",
"1900","041830","인바디","KOSDAQ","2024","12","의료·정밀기기","0.46",,"500","400","1.6","15.491","13683782","5066699600"
"1901","352940","인바이오","KOSDAQ","2024","12","화학","0.6",,"500",,,,"10867730",
"1902","101140","인바이오젠","KOSPI","2024","12","유통","2.73",,"500",,,,"10044216",
"1903","216400","인바이츠바이오코아","KONEX","2024","12","-",,,"500",,,,"7711315",
"1904","079950","인베니아","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"23200000",
"1905","389470","인벤티지랩","KOSDAQ","2024","12","일반서비스","0.48",,"500",,,,"10039074",
"1906","277410","인산가","KOSDAQ","2024","12","음식료·담배","1.95",,"100","20","1.5","85.086","38356789","753863640"
"1907","060150","인선이엔티","KOSDAQ","2024","12","일반서비스","0.48",,"500",,,,"46563612",
"1908","033230","인성정보","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"50515380",
"1909","450520","인스웨이브","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"14704578",
"1910","006490","인스코비","KOSPI","2024","12","통신","5.49",,"500",,,,"119368998",
"1911","465480","인스피언","KOSDAQ","2024","12","IT 서비스","0.72",,"100",,,,"10137772",
"1912","037330","인지디스플레","KOSDAQ","2024","12","전기·전자","0.51",,"500","25","1.8","-37.814","43885224","1008131600"
"1913","100030","인지소프트","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"3283714",
"1914","023800","인지컨트롤스","KOSPI","2024","12","운송장비·부품","2.7",,"500","150","2.44","24.929","15809197","2275304550"
"1915","034590","인천도시가스","KOSPI","2024","12","전기·가스","0.35",,"5000","1250","4.9","26.736","4374754","5152498750"
"1916","211050","인카금융서비스","KOSDAQ","2024","12","금융","0.71",,"100","100","1.8","7.846","51379800","4866393600"
"1917","083640","인콘","KOSDAQ","2024","12","유통","0.93",,"500",,,,"77720351",
"1918","064090","인크레더블버즈","KOSDAQ","2024","12","유통","0.93",,"500",,,,"49742745",
"1919","216050","인크로스","KOSDAQ","2024","12","일반서비스","0.48",,"500","242","3.2","30.011","12843222","2920985980"
"1920","049070","인탑스","KOSDAQ","2024","12","전기·전자","0.51",,"500","200","1.2","13.583","17200000","3177176850"
"1921","311960","인터로이드","KONEX","2024","12","-",,,"500",,,"0","3062664",
"1922","119610","인터로조","KOSDAQ","2024","12","의료·정밀기기","0.46",,"500","300",,"2088.69","13216478","3759641100"
"1923","017250","인터엠","KOSDAQ","2024","09","전기·전자","0.43",,"500",,,,"21045467",
"1924","129260","인터지스","KOSPI","2024","12","운송·창고","2.53",,"500","100","4.1","19.209","29747874","2821413200"
"1925","051370","인터플렉스","KOSDAQ","2024","12","전기·전자","0.51",,"500",,,,"23327472",
"1926","064290","인텍플러스","KOSDAQ","2024","12","기계·장비","0.68",,"500",,,,"12863962",
"1927","189300","인텔리안테크","KOSDAQ","2024","12","전기·전자","0.51",,"500","100","0.3","-34.466","10733334","1038102600"
"1928","287840","인투셀","KOSDAQ","2024","12","-",,,,,,,,
"1929","150840","인트로메딕","KOSDAQ","2024","12","의료·정밀기기","0.46",,"100",,,,"42997901",
"1930","048530","인트론바이오","KOSDAQ","2024","12","제약","0.43",,"500","100","1.76","-123.419","34150762","3197791600"
"1931","023810","인팩","KOSPI","2024","12","운송장비·부품","2.7",,"500","180","3.1","24.776","10000000","1800000000"
"1932","115310","인포바인","KOSDAQ","2024","12","통신","1.69",,"500","1200","5.6","28.663","3192883","2571061200"
"1933","039290","인포뱅크","KOSDAQ","2024","12","IT 서비스","0.72",,"500","10","0.1","-2.232","8693978","83410110"
"1934","071200","인피니트헬스케어","KOSDAQ","2024","12","IT 서비스","0.72",,"500",,,,"24396458",
"1935","101930","인화정공","KOSDAQ","2024","12","운송장비·부품","1.48",,"500","700","2.1","0","9615733","6526158100"
"1936","249420","일동제약","KOSPI","2024","12","제약","0.21",,"1000",,,,"28062501",
"1937","000230","일동홀딩스","KOSPI","2024","12","제약","0.21",,"1000",,,,"11540400",
"1938","013360","일성건설","KOSPI","2024","12","건설","2.23",,"500",,,,"54024880",
"1939","003120","일성아이에스","KOSPI","2024","12","제약","0.21",,"1000","1000","6.2","52.052","13300000","6815673000"
"1940","333430","일승","KOSDAQ","2024","12","운송장비·부품","1.48",,"100",,,,"30726747",
"1941","068330","일신바이오","KOSDAQ","2024","12","기계·장비","0.68",,"100","7","0.66","7.655","44216140","291737306"
"1942","003200","일신방직","KOSPI","2024","12","섬유·의류","2.68",,"500","200","2.6","14.689","23280000","4260162000"
"1943","007110","일신석재","KOSPI","2024","12","유통","2.73",,"500",,,,"77456610",
